,Unnamed: 0,text,x,y,PageHeight,PageWidth,isTop,isBottom,isRight,isLeft,invoice,invoice date,invoice dt,due date,date,dated,invoice x,invoice date x,invoice dt x,due date x,date x,dated x,invoice y,invoice date y,invoice dt y,due date y,date y,dated y,NX,NY,imageName,output
132,197,30-12-2022.,0.8706166868198307,0.1687571265678449,3508,2481,0,0,0,0,1,1,1,0,1,1,0.5880693268843208,0.5880693268843208,0.5880693268843208,0.0,0.6392583635630794,0.6392583635630794,0.0966362599771949,0.0966362599771949,0.0966362599771949,0.0,0.1684720638540479,0.1684720638540479,3.0427247077791213,0.6268529076396807,40,1
133,198,-09.01.23,0.200322450624748,0.3751425313568985,3508,2481,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
134,77,12/01/2023: ,0.9415558242644096,0.2717422298260621,3507,2481,0,0,0,0,1,1,1,0,1,1,0.9391374445787988,0.9391374445787988,0.9391374445787988,0.0,0.7468762595727529,0.7468762595727529,0.0507556315939549,0.0507556315939549,0.0507556315939549,0.0,0.24750499001996,0.24750499001996,4.311164852881903,0.647276874821785,41,0
135,76,10/01/2023 ,0.9391374445787988,0.2489307100085543,3507,2481,0,0,0,0,1,1,1,0,1,1,0.9391374445787988,0.9391374445787988,0.9391374445787988,0.0,0.7468762595727529,0.7468762595727529,0.0507556315939549,0.0507556315939549,0.0507556315939549,0.0,0.24750499001996,0.24750499001996,4.311164852881903,0.647276874821785,41,1
136,75,12/01/2023:,0.9415558242644096,0.2717422298260621,3507,2481,0,0,0,0,1,1,1,0,1,1,0.9391374445787988,0.9391374445787988,0.9391374445787988,0.0,0.7468762595727529,0.7468762595727529,0.0507556315939549,0.0507556315939549,0.0507556315939549,0.0,0.24750499001996,0.24750499001996,4.311164852881903,0.647276874821785,41,0
137,74,10/01/2023,0.9391374445787988,0.2489307100085543,3507,2481,0,0,0,0,1,1,1,0,1,1,0.9391374445787988,0.9391374445787988,0.9391374445787988,0.0,0.7468762595727529,0.7468762595727529,0.0507556315939549,0.0507556315939549,0.0507556315939549,0.0,0.24750499001996,0.24750499001996,4.311164852881903,0.647276874821785,41,1
138,234,15/04/2022 ,0.7898039215686274,0.1590909090909091,3300,2550,0,0,0,0,1,0,1,0,1,1,0.4890196078431372,0.0,0.4890196078431372,0.0,0.7419607843137255,0.7419607843137255,0.1424242424242424,0.0,0.1424242424242424,0.0,0.1421212121212121,0.1421212121212121,2.461960784313725,0.5690909090909091,42,1
139,233,17/04/2022,0.2509803921568627,0.4157575757575757,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.1525490196078431,0.1525490196078431,0.0,0.0,0.0,0.0,0.3981818181818182,0.3981818181818182,0.3050980392156863,0.7963636363636364,42,0
140,232,15/04/2022,0.1627450980392157,0.416969696969697,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.1525490196078431,0.1525490196078431,0.0,0.0,0.0,0.0,0.3981818181818182,0.3981818181818182,0.3050980392156863,0.7963636363636364,42,0
141,231,15/04/2022,0.7898039215686274,0.1590909090909091,3300,2550,0,0,0,0,1,0,1,0,1,1,0.4890196078431372,0.0,0.4890196078431372,0.0,0.7419607843137255,0.7419607843137255,0.1424242424242424,0.0,0.1424242424242424,0.0,0.1421212121212121,0.1421212121212121,2.461960784313725,0.5690909090909091,42,1
